"Ambit_InchiKey","Original_Entry_ID","Entrez_ID","Activity_Flag","DB","Original_Assay_ID","Tax_ID","Gene_Symbol","Ortholog_Group","SMILES"
"RDBZJBIXPLABFL-UHFFFAOYNA-N","25118698",25553,"A","pubchem",301252,10116,"SLC6A4",4061,"S(C1=CC=C(C2CN(CC3=C2C(OC=4C=C(CN5CCCCC5)C=CC4)=CC=C3)C)C=C1)C"
"LWXKKDYZAXBAPH-ZWKOTPCHNA-N","CHEMBL286849",25553,"A","chembl20",193337,10116,"SLC6A4",4061,"N12C[C@@H](C=3C=C(C(F)(F)F)C=CC3)C=4C([C@H]1CCC2)=CC=CC4"
"BGGVCPBLHFFERX-HXTKINSTNA-N","CHEMBL606149",6532,"A","chembl20",603082,9606,"SLC6A4",4061,"C1=C2C(=C3CC(NCCCC=4C5=C(NC4)C=CC(=C5)F)COC3=C1)C(=O)NCC2"
"CTETYYAZBPJBHE-UHFFFAOYNA-N","CHEMBL1289",6532,"A","chembl20",774720,9606,"SLC6A4",4061,"C(#CI)COC=1C=C(Cl)C(=CC1Cl)Cl"
"LDTIQLZTSAHZTH-UHFFFAOYNA-N","CHEMBL2402549",25553,"A","chembl20",969677,10116,"SLC6A4",4061,"N1(CC(C1)(OCC=2C=CC(=CC2)Cl)C=3C=CC=CC3)C"
"AIFFHNCKAUEKKT-UHFFFAOYNA-N","CHEMBL512636",6532,"A","chembl20",532580,9606,"SLC6A4",4061,"C1(=CC=C(C=C1)C(C2=CC=C(C=C2)F)OCCN3CCN(CC3)CCC(C4=CC=CC=C4)(C)O)F"
"PXASTWDWEDJFAW-SJCJKPOMNA-N","44408761",6532,"A","pubchem",262046,9606,"SLC6A4",4061,"ClC=1C=C([C@@H]2CC[C@H](NC)C=3C2=CC=C(O)C3)C=CC1Cl"
"PBUUNRWQXUBYRS-NWDGAFQWNA-N","CHEMBL555280",6532,"A","chembl20",201360,9606,"SLC6A4",4061,"[C@@H]([C@H](C(C)(C)C)O)(C1=CC=CC=C1)CN"
"NSUSDPAZJBOBEN-UHFFFAOYNA-N","10090352",6532,"A","pubchem",204063,9606,"SLC6A4",4061,"ClC1=CC=C(C=2N3C(NCC3)=C4C2C=CC=C4)C=C1"
"OMTGXKFSSPIPRK-DZGCQCFKNA-N","CHEMBL255450",6532,"A","chembl20",467791,9606,"SLC6A4",4061,"[C@]1(C(=O)N(CC#C)CC=C)([C@H](CN)C1)C=2C=CSC2"
"WXSRIRCTPSSCIH-UHFFFAOYNA-N","CHEMBL1257615",6532,"A","chembl20",664682,9606,"SLC6A4",4061,"C1=CC2=CNC(=C2C(=C1OCCCN3CCN(CC3)C4=CC=CC=5C4=C(C=CC5)F)C)O"
"KUIOPSYWAFBHNQ-UHFFFAOYNA-N","CHEMBL151010",25553,"A","chembl20",201814,10116,"SLC6A4",4061,"C(OC=1C=C(Br)C=CC1)(C=2C=CC=CC2)C3CCNCC3"
"LEKKTQIRJGFRFP-YHSKDTNENA-N","CHEMBL115580",25553,"A","chembl20",192825,10116,"SLC6A4",4061,"N=1C=2C(=CC=CC2)C(N)=C3C1C(C(C3)C)(O)C"
"LSSDKAIDVJZMND-UHFFFAOYNA-N","11590382",6532,"A","pubchem",292944,9606,"SLC6A4",4061,"S=1(O)(O)=CCN(CC1)CCCOC2=CC3=C(C(CN(C3)C)C4=CC=C(OC)C=C4)C=C2"
"AJXWEERKJZAIJJ-UHFFFAOYNA-N","CHEMBL397299",25553,"A","chembl20",453432,10116,"SLC6A4",4061,"C1=C(OCCCN2CCC(CC2)F)C=C3CN(C)CC(C3=C1)C=4C=CC=C(C4)OC"
"ACLBNEZZSUCMOL-JKSUJKDBNA-N","CHEMBL545557",25553,"A","chembl20",184250,10116,"SLC6A4",4061,"[C@H](C=1C=C2C(=CC1)C=CC=C2)([C@H](C(C)(C)C)O)CN"
"SLBJGJGBQGABBZ-HNRBIFIRNA-N","CHEMBL1927879",25553,"A","chembl20",793035,10116,"SLC6A4",4061,"[C@H]12CC(=CCOC(C3=CC=C(C=C3)F)C=4C=CC(F)=CC4)C[C@H](N1CC5=CC=C(C=C5)F)CC2"
"RHNPGMRUWOQALX-SAABIXHNNA-N","CHEMBL362823",25553,"A","chembl20",303700,10116,"SLC6A4",4061,"C=1(C=2C(=CC=C(C2)F)NC1)[C@@H]3CC[C@@H](NCCOC4=C5C(OCCO5)=CC=C4)CC3"
"MHNSOBBJZCWUGS-UHFFFAOYNA-N","CHEMBL317757",25553,"A","chembl20",201968,10116,"SLC6A4",4061,"N1(C2CC(CC1CC2)OC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)C"
"OCEYWZYUHMZFIR-IBGZPJMENA-N","10594104",25553,"A","pubchem",196387,10116,"SLC6A4",4061,"O(C=1C2=C([C@@H](CCC2)CN(CCC3=CC=4OCCC4C=C3)C)C=CC1)C"
"WFDMGKLHBPGAOB-DFLUKEIKNA-N","25138912",6532,"A","pubchem",388703,9606,"SLC6A4",4061,"ClC=1C=C2C(CCCN(C3CCC3)C4CC=5C(OC4)=C(F)C=CC5C(=O)N)=CNC2=CC1"
"JVZKOTRMFQSGLN-UHFFFAOYNA-N","CHEMBL127171",25553,"A","chembl20",201813,10116,"SLC6A4",4061,"N1C=C(CCCNCCOC=2C=C(F)C=CC2OC)C=3C1=CC=C(F)C3"
"HZCGQGTVQUTLJQ-UHFFFAOYNA-N","CHEMBL2402555",25553,"A","chembl20",969677,10116,"SLC6A4",4061,"N1(CC(C1)(OCC=2C=CC(=CC2)Cl)C=3C=CC(=C(C3)Cl)Cl)C"
"PUQYZIQIINNNTQ-RTWAWAEBNA-N","CHEMBL559490",6532,"A","chembl20",583228,9606,"SLC6A4",4061,"C1=CC=2N(C(N(C2C=C1)[C@H]([C@H](O)CNC)C3=CC=CC=C3)=O)C4CCCC4"
"CSTQOUIHHVJLQT-QWOVJGMINA-N","CHEMBL50578",25553,"A","chembl20",178950,10116,"SLC6A4",4061,"C12=C(C3=CC=CC=C3N=C1CCCC2O)NCCC4=CC=CC=C4"
"VTLSINSRSAYCHC-ZVAWYAOSNA-N","CHEMBL556545",25553,"A","chembl20",184436,10116,"SLC6A4",4061,"N12CC(C3=C([C@@H]1CCC2)C=CC=C3)C4=CC(=C(C=C4)OC)OC"
"OHJFVDWSPOXOQQ-UHFFFAOYNA-N","CHEMBL246118",25553,"A","chembl20",457100,10116,"SLC6A4",4061,"C1=C(C(SC=2C(=CC(=CC2)F)CN(C)C)=CC=C1Cl)N"
"DTTQTDUZOHHUFF-STEQJIOHNA-N","CHEMBL2113044",25553,"A","chembl20",303160,10116,"SLC6A4",4061,"[C@@H]1(OCC(C(C1)O)NCCC=2C=CC(=CC2)F)C(C3=CC=CC=C3)C4=CC=CC=C4"
"QYLHCEYSEGRWNL-UUTBMHIQNA-N","44441088",25553,"A","pubchem",308578,10116,"SLC6A4",4061,"O(C=1C=C2[C@@H]3N(C[C@H](C2=CC1)C4=NNC=C4)CCC3)CCCN5CCOCC5"
"AIGSBZFJFSQVPD-UHFFFAOYNA-N","CHEMBL1224241",6532,"A","chembl20",652282,9606,"SLC6A4",4061,"C1(CNCC1)(C(C2=CC(=C(S2)Cl)Cl)=O)CCC(C)(C)C"
"PZHJZKURLFYNOX-GNXKAVGDNA-N","CHEMBL436132",25553,"A","chembl20",440424,10116,"SLC6A4",4061,"[C@@H]12CC[C@@H](C[C@H](C=3C=CC(=CC3)C)[C@@H]1C4=NC=C(S4)C5=CC=CC(=C5)Br)N2C"
"ICXJGCSEMJXNQF-ZIAGYGMSNA-N","CHEMBL1173532",25553,"A","chembl20",642193,10116,"SLC6A4",4061,"C=1(C(=CC([C@]23CCNC[C@]2(C3)COC)=CC1)Cl)Cl"
"IZICDKSTJHYQIZ-DZGCQCFKNA-N","CHEMBL370401",25553,"A","chembl20",326349,10116,"SLC6A4",4061,"C1C[C@@H]([C@@H](CN1C)CSCC(OC)=O)C2=CC=C(C=C2)Cl"
"FYRQVFPRGMKFAC-LAUBAEHRNA-N","CHEMBL264430",6532,"A","chembl20",467620,9606,"SLC6A4",4061,"[C@]1(C2=CC=C3C(OCO3)=C2)(C[C@H]1CN)C(N4CC5=C(CC4)C=CC=C5)=O"
"HZLIZTZPUBOXCK-ZENAZSQFNA-N","CHEMBL289900",25553,"A","chembl20",193337,10116,"SLC6A4",4061,"C1=2C([C@H](C=3C=C(C(F)(F)F)C=CC3)CN4C1CCC4)=CC=C(C2)Cl"
"XFJVVTCIRLBYRY-UHFFFAOYNA-N","CHEMBL137521",25553,"A","chembl20",201667,10116,"SLC6A4",4061,"N1(CC=2C=C(Cl)C(=CC2)Cl)CCC(CC1)CCOC(C3=CC=CC=C3)C4=CC=CC=C4"
"BSYKAWMTFFQDNB-UHFFFAOYNA-N","44455761",6532,"A","pubchem",339486,9606,"SLC6A4",4061,"ClC=1C=C(OC=2C(CN(C)C)=CC=CC2)C=CC1"
"ZYVIOTLQWPTJJB-UHFFFAOYNA-N","CHEMBL1289191",25553,"A","chembl20",687284,10116,"SLC6A4",4061,"C1CN(C)CCC1(C=2C=CC(Cl)=C(Cl)C2)C(OCC3=CC(=C(C=C3)Cl)Cl)=O"
"ALIKLTHFBZBJOJ-UHFFFAOYNA-N","CHEMBL453631",6532,"A","chembl20",558173,9606,"SLC6A4",4061,"C=1(C=C(C(NC)C)C(OC=2C=C(C(=CC2)Cl)Cl)=CC1)C"
"KIAUBZBIKKPZNR-ZWKOTPCHNA-N","CHEMBL516507",6532,"A","chembl20",558434,9606,"SLC6A4",4061,"C1=CC=C2C(=C1)[C@@H]([C@@](O)(C2)CNC)OC3=CC(=CC=C3C)F"
"GEGQSHCPDYTGGR-ULJKQYKQNA-N","CHEMBL65762",25553,"A","chembl20",201973,10116,"SLC6A4",4061,"C1C[C@@H]2C[C@H]\3[C@H](C1N2C/C3=C\C=4C=C(C(=CC4)Cl)Cl)CO"
"DCFPUUCKXNHIPZ-UHFFFAOYNA-N","24948507",25553,"A","pubchem",307287,10116,"SLC6A4",4061,"O(CCCN1CCCCC1)C2=CC=C(OC(CCN(C)C)C3=CC=CC=C3)C=C2"
"UQAWWWMXEVRWIO-OKPOJWAQNA-N","CHEMBL1080555",6532,"A","chembl20",617082,9606,"SLC6A4",4061,"N1(CCN(CC1)C=2C=CC=C(C)C2C)CCCCNC(C3=C(N(C(C4=CC=CC=C4)=C3)CCC)C)=O"
"UDCVQVNMMCKETF-REWPJTCUNA-N","CHEMBL1744190",6532,"A","chembl20",198188,9606,"SLC6A4",4061,"[C@H]1(C2=C(C=CC=C2)[C@@H](C1)C=3C=C(Cl)C(=CC3)Cl)N(CC4=CC=CC=C4)C"
"MQZCTSZOSLGBFX-WVUKXSLMNA-N","CHEMBL2310883",25553,"A","chembl20",202136,10116,"SLC6A4",4061,"C1([C@@H]2N(C)C(C[C@@H]1C=3C=CC(=CC3)/C=C/C=4C=CC=CC4)CC2)C(=O)OC"
"ZEOHVQFWFVMPGM-HXSCFSKGNA-N","CHEMBL2096858",6532,"A","chembl20",429833,9606,"SLC6A4",4061,"C12N(C)C(CC1)C[C@@H]([C@H]2C(OC)=O)C3=CC=C(C=C3)Cl"
"JOQQHMGSIKNGAF-HLFYOVGANA-N","CHEMBL322067",6532,"A","chembl20",202161,9606,"SLC6A4",4061,"[C@@H]1([C@@H](C=2C=C(Cl)C(=CC2)Cl)C3CCC1CC3)CN(C)C"
"BGSBHLAICAANSC-SFHVURJKNA-N","CHEMBL247733",6532,"A","chembl20",513531,9606,"SLC6A4",4061,"O1CCC(CC1)N(CC2=C(C(=CC=C2)C)C)[C@@H]3CNCC3"
"SDYRCKWDADUUIF-UHFFFAOYNA-N","44440502",25553,"A","pubchem",309077,10116,"SLC6A4",4061,"S(C1=C(CN(C)C)C=C(F)C=C1)C=2C(N)=CC(=CC2)C#N"
"YXHGDLXUJHNIIO-UHFFFAOYNA-N","CHEMBL10027",25553,"A","chembl20",193661,10116,"SLC6A4",4061,"C1=2C(CN(CCC=3C=C4OCOC4=CC3)C)CCCC1=CC=C(C2)OC"
"CHLYWPGOYPDIPF-UHFFFAOYNA-N","CHEMBL278165",25553,"A","chembl20",226364,10116,"SLC6A4",4061,"S(C1=C(C=C(C=C1)Br)CO)C=2C(CN(C)C)=CC=CC2"
"CIVPMJLKYXGWQT-KKUMJFAQNA-N","70691872",6532,"A","pubchem",462683,9606,"SLC6A4",4061,"ClC=1C=C([C@]23[C@]([C@@H]2CCOC)(CNC3)C)C=CC1Cl"
"AJFRCYMRJNJFPE-IAGOWNOFNA-N","56669493",6532,"A","pubchem",613076,9606,"SLC6A4",4061,"ClC=1C=C([C@]23[C@](C2)(CNCC3)CN4C=CC=C4)C=CC1Cl"
"RVASAZVCHKJYMY-RTBURBONNA-N","CHEMBL477406",25553,"A","chembl20",535431,10116,"SLC6A4",4061,"C=1C=CC(=C(OCC)C1)O[C@@H]([C@H]2CNCCO2)C3=CC=C(C=C3)I"
"LPVORCAPZWIQEM-IBGZPJMENA-N","CHEMBL430314",25553,"A","chembl20",193661,10116,"SLC6A4",4061,"C=12C(=C(OC)C=CC1)CCC[C@H]2CN(CCC=3C=C4CNCC4=CC3)C"
"SUOVQWNJZQBPSQ-LBOYIXSDNA-N","CHEMBL483365",25553,"A","chembl20",537449,10116,"SLC6A4",4061,"C=1C=CC=2N=C(C=CC2C1N3CCN(CC3)CCCCC=4C=CC5=C(C4)NC(CO5)=O)C"
"APQBIBMHRHYQIJ-PKRZOPRNNA-N","11712756",6532,"A","pubchem",510122,9606,"SLC6A4",4061,"O1C2=C(CCN3CCN(CC3)C4=C5C(N=C(C=C5)C)=CC=C4)C=CC=C2N6C(C1)=C(N=C6)C(=O)NC"
"WSDWYDJPBFHVDU-UHFFFAOYNA-N","44613192",25553,"A","pubchem",471630,10116,"SLC6A4",4061,"S(C1=CC=C(CC(NO)C)C=C1)C"
"NRBVOOUZUSJEKA-UHFFFAOYNA-N","CHEMBL141974",6532,"A","chembl20",201368,9606,"SLC6A4",4061,"C(C=1C=C(C(OC=2C=3C(=CC=CC3)C=CC2)CCNC)C=CC1)(F)(F)F"
"YSKUUCVOZDYOHE-UHFFFAOYNA-N","CHEMBL1077901",25553,"A","chembl20",622493,10116,"SLC6A4",4061,"C(C(CC)NCCOC)C=1C=CC(=CC1)SC"
"OOXPOUDWMPWCQG-RBUKOAKNNA-N","CHEMBL502379",6532,"A","chembl20",558434,9606,"SLC6A4",4061,"C1=CC=C2C(=C1)[C@@H]([C@@](O)(C2)CNC)OC3=CC=CC=C3CC"
"QSCRGZVJRUUPPV-UHFFFAOYNA-N","44454744",6532,"A","pubchem",321309,9606,"SLC6A4",4061,"O=C(C1(C(C1)CN)C2=CC=CC=C2)C3NCCC=4C3=CC=CC4"
"QUKVPZYBMYBTQO-FUHWJXTLNA-N","44448357",6532,"A","pubchem",319765,9606,"SLC6A4",4061,"S1C=C([C@]2([C@@H](C2)CN)C(=O)N3CCC=4C(C3)=CC=CC4)C=C1"
"XSYGBVSQKPLETJ-RQZKWSAFNA-N","CHEMBL607431",6532,"A","chembl20",201223,9606,"SLC6A4",4061,"[C@@H]12[C@H]([C@H](OC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)CC(N1C)CC2)C(=O)OC"
"KHGDILJGZLKKBP-UHFFFAOYNA-N","CHEMBL1204347",25553,"A","chembl20",756,10116,"SLC6A4",4061,"C=1C=C(C=CC1C2CC(C=3C=C(C=CC23)F)N4CCN(CC4)CCO)F"
"WSEQXVZVJXJVFP-FQEVSTJZNA-N","CHEMBL1508",6532,"A","chembl20",630104,9606,"SLC6A4",4061,"[C@]1(C2=C(C=C(C#N)C=C2)CO1)(C=3C=CC(=CC3)F)CCCN(C)C"
"QQHREAWMTUYOBO-OALUTQOANA-N","CHEMBL264173",6532,"A","chembl20",477348,9606,"SLC6A4",4061,"O1[C@H]([C@H](C2=CC=C(C=C2)C)OC=3C(=CC(=CC3)Cl)OC)CNCC1"
"ABQKZVVUGFTSFT-MAUKXSAKNA-N","CHEMBL1743854",25553,"A","chembl20",177196,10116,"SLC6A4",4061,"C1=2[C@H](C=3C=C(OC)C=CC3)CC[C@H](C1=CC=CC2)NC"
"LTKRQOGLVNJKBK-UGSOOPFHNA-N","18642483",25553,"A","pubchem",179927,10116,"SLC6A4",4061,"ClC=1C=C([C@@H]2CC[C@H](N(C)C)C=3C2=CC=CC3)C=CC1Cl"
"PXLJHRMPQADPTF-UHFFFAOYNA-N","CHEMBL19652",25553,"A","chembl20",198045,10116,"SLC6A4",4061,"S1(N(C2=CC=CC3=C2C1=CC=C3)CCCN4CC=C(C=5C6=C(C=CC(=C6)O)NC5)CC4)(=O)=O"
"MVPLENCWDAZKFW-UHFFFAOYNA-N","15983457",25553,"A","pubchem",306608,10116,"SLC6A4",4061,"O(C1=NC=C2C(CN(CC2=C1)C)C3=CC=CC=C3)CCCN(CC)CC"
"WSEQXVZVJXJVFP-UHFFFAOYNA-N","2771",25553,"A","pubchem",204703,10116,"SLC6A4",4061,"FC1=CC=C(C2(OCC3=C2C=CC(=C3)C#N)CCCN(C)C)C=C1"
"XXLBWUCJODELRH-UHFFFAOYNA-N","CHEMBL184123",25553,"A","chembl20",303502,10116,"SLC6A4",4061,"C1(C2N(CCCF)C(CC1C3=CC=C(C=C3)Br)CC2)C(=O)OCCF"
"BICKFAXGTIZARA-AREMUKBSNA-N","CHEMBL279461",25553,"A","chembl20",198050,10116,"SLC6A4",4061,"N1(C[C@H](C2=CC=CC=C2)O)CCN(CC1)CCOC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F"
"CNOYGCOPXSTHED-WXLSXGNJNA-N","CHEMBL52324",25553,"A","chembl20",202132,10116,"SLC6A4",4061,"C1C2C([C@H](C[C@@H](C1)N2C)C=3C=CC(=CC3)Cl)C(N(C)C)=O"
"MZGJHBJKODTIQM-ROUUACIJNA-N","12122109",6532,"A","pubchem",412246,9606,"SLC6A4",4061,"O1[C@H]([C@@H](OC=2C(OC)=CC=CC2)C3=CC=CC=C3)CNCC1"
"SSPZTQRQPYEDFI-UHFFFAOYNA-N","CHEMBL133814",25553,"A","chembl20",201963,10116,"SLC6A4",4061,"C=1(C2=C(SC1)C=CC=C2)C(O)CCN3CCN(CC3)C=4C=5C(C=CC4)=CC=CC5"
"VVGGTFABAXUKNX-UHFFFAOYNA-N","CHEMBL285566",25553,"A","chembl20",201833,10116,"SLC6A4",4061,"C=1(OC=CC1)C(CCN2CCN(CC2)CCOC(C=3C=CC(=CC3)F)C4=CC=C(C=C4)F)O"
"NLAHVKVXIGHJAJ-UHFFFAOYNA-N","CHEMBL160857",25553,"A","chembl20",201820,10116,"SLC6A4",4061,"N1(C2CC(CC1CC2)=COC(C=3C=CC=CC3)C4=CC=CC=C4)CCCC=5C=CC=CC5"
"XISGEAWOWDKFGS-UHFFFAOYNA-N","CHEMBL591830",6532,"A","chembl20",610433,9606,"SLC6A4",4061,"C=1(C=CC=2NC=C(C2C1)CCC3N(CCCC3)CCC(F)(F)F)C#N"
"JESFCQACCWWXHY-UHFFFAOYNA-N","44516435",25553,"A","pubchem",566908,10116,"SLC6A4",4061,"O=C1N2C(=CCCC2)C(C(=O)N1CCCCN3CCC(CC3)C=4C=5C(NC4C)=CC=CC5)C=6C=CC(OC)=CC6"
"LFBAGZZBQAENDV-OQGULXLBNA-N","CHEMBL2012101",6532,"A","chembl20",809994,9606,"SLC6A4",4061,"C12CCC(C[C@@H](C3=CC=C(C=C3)C4=CC=CS4)[C@@H]1C(=O)OC)O2"
"UOARBSABQQAARC-UHFFFAOYNA-N","44393464",6532,"A","pubchem",242243,9606,"SLC6A4",4061,"O1C2(CCC(N3CCC(CC3)CC=4C(OC)=CC=CC4)CC2)C=5C(C1=O)=C6OCCOC6=CC5"
"WYKUNXLKNJTHND-LULPNSTGNA-N","44419328",6532,"A","pubchem",276059,9606,"SLC6A4",4061,"FC1=CC=C(C[C@H]2C[C@@H](NCC2)CCCNC(=O)NC3=CC(=CC=C3)C(=O)C)C=C1"
"LOEPSYRVNXADMM-UHFFFAOYNA-N","10291757",6532,"A","pubchem",361595,9606,"SLC6A4",4061,"N1(C2CCC(CC2)C=3C=4C(NC3)=CC=C(C4)C#N)CCC=5C(C1)=CC=CC5"
"ZOSQXAHBYHMVCA-GXFFZTMANA-N","CHEMBL1813474",6532,"A","chembl20",761202,9606,"SLC6A4",4061,"C1[C@@H]2[C@](CNC2)(C3=CC(=C(C=C3)Cl)Cl)CC1"
"DARUNLRORREIKV-UYBDAZJANA-N","CHEMBL2430688",6532,"A","chembl20",983927,9606,"SLC6A4",4061,"C=1(C(=CC=C(C1)C2C(C3=C(Cl)C=CC=C3)C(NC2)=O)Cl)Cl"
"UUKAZYSPDRJOMA-TYPHKJRUNA-N","71452692",6532,"A","pubchem",3170,9606,"SLC6A4",4061,"S1C=2C([C@H]3C[C@@H](N(CC3)C[C@H](O)COC=4C5=C(NC(=C5)C)C=CC4)C)=CC=CC2C=C1"
"XKGPHJMKJBEURD-UHFFFAOYNA-N","73213196",6532,"A","pubchem",1063769,9606,"SLC6A4",4061,"N12C3=C(C4=C1C(C=5C(CC2)=CC=CC5)=CC=C4)CN(CC3)C"
"KFKKBZNZSBJESZ-LFWXXOGXNA-N","CHEMBL279331",6532,"A","chembl20",469465,9606,"SLC6A4",4061,"C12SC(CC1)C[C@@H]([C@@H]2COC(CCC(OC[C@@H]3C4SC(C[C@@H]3C5=CC(=C(C=C5)Cl)Cl)CC4)=O)=O)C=6C=CC(=C(C6)Cl)Cl"
"PVISFTMIHRDVDS-ROUUACIJNA-N","CHEMBL260259",6532,"A","chembl20",477348,9606,"SLC6A4",4061,"O1[C@H]([C@H](C2=CC=CC=C2)OC=3C(=CC(=CC3)Cl)OC)CNCC1"
"WTZRMYOBIYKNQJ-UHFFFAOYNA-N","CHEMBL241228",6532,"A","chembl20",452611,9606,"SLC6A4",4061,"C1=C(C(=CC=C1)SC2=C(C=C(C=C2)O)CN(C)C)N"
"PQVFTFGHDAAJKQ-UHFFFAOYNA-N","CHEMBL609908",6532,"A","chembl20",610433,9606,"SLC6A4",4061,"C=1(C=CC=2NC=C(CCC3N(CCC4=C3C=CC=C4)C)C2C1)C#N"
"RGWUOURIEDATPN-UHFFFAOYNA-N","44393433",6532,"A","pubchem",242243,9606,"SLC6A4",4061,"FC1=C(CC2CCN(C3CCC4(OC(=O)C=5C4=CC=C6OCCOC56)CC3)CC2)C=C(F)C=C1"
"GRIDHXFOQBIQKT-UHFFFAOYNA-N","71541687",6532,"A","pubchem",735871,9606,"SLC6A4",4061,"FC=1C=C(C2(CCN(CC2)C)COCC=3N=C(C4CC4)C=C(C3)C(F)(F)F)C=CC1"
"DLVMQSXQUZPAKP-UHFFFAOYNA-N","CHEMBL374769",6532,"A","chembl20",423470,9606,"SLC6A4",4061,"C(C1=CC=C(C=C1)Cl)(CC(C)(C)C)C2NCCCC2"
"UFYNVMLPCYILNZ-IBGZPJMENA-N","52947622",6532,"A","pubchem",538505,9606,"SLC6A4",4061,"FC1=CC(N2C[C@@H](N(CC2)CCC3=C4C(N(C(=O)C=C4)C)=CC=C3)C)=C5C(N=C(C=C5)C)=C1"
"IPLPPMQLYXZJBR-UHFFFAOYNA-N","44393424",6532,"A","pubchem",242243,9606,"SLC6A4",4061,"BrC1=C(CC2CCN(C3CCC4(OC(=O)C=5C4=CC=C6OCCOC56)CC3)CC2)C=C(F)C=C1"
"RRNSZEXFIKGQOP-UHFFFAOYNA-N","CHEMBL149014",25553,"A","chembl20",201812,10116,"SLC6A4",4061,"N1(CCN(CC1)CCCC=2C(OC)=CC=CC2)CCOC(C=3C=CC(=CC3)F)C4=CC=C(C=C4)F"
"UPMYICYJHPNVKK-UHFFFAOYNA-N","CHEMBL3094181",25553,"A","chembl20",1278612,10116,"SLC6A4",4061,"C1(=CC=C2C(=C1)COC2(C3=CC=C(C=C3)F)CCCN(CC4=CC=NC=C4)C)C#N"
"ZHYJMAJSBAQRIU-IRXDYDNUNA-N","CHEMBL407732",6532,"A","chembl20",477348,9606,"SLC6A4",4061,"O1[C@H]([C@H](C2=CC=CC=C2)OC=3C(=CC(=CC3)F)Cl)CNCC1"
"AXXUWCYZHZZTPL-UHFFFAOYNA-N","CHEMBL353797",25553,"A","chembl20",201512,10116,"SLC6A4",4061,"N1(CCC(CC1)CCOC(C2=CC=C(C=C2)Cl)C=3C=CC(=CC3)Cl)CCCC4=CC=CC=C4"
"FRNMVZXBCHKPGE-HHHXNRCGNA-N","CHEMBL26477",6532,"A","chembl20",532580,9606,"SLC6A4",4061,"C=1(F)C=CC(C(C2=CC=C(F)C=C2)OCCN3CCN(CC3)CC[C@H](C4=CC=CC=C4)O)=CC1"
"WEUZYHQNGQDGAB-HIUFNZKINA-N","10524711",6532,"A","pubchem",292401,9606,"SLC6A4",4061,"ClC1=CC=C([C@@H]2[C@@H]([C@@H]3N([C@H](C2)CC3)C)C=4SC(=CN4)C5=CC=CC=C5)C=C1"
"DVCQRBZBVYAGNZ-HOCLYGCPNA-N","53316822",6532,"A","pubchem",550776,9606,"SLC6A4",4061,"ClC=1C=C([C@@H]2C[C@@H](N(C)C)CC=3C2=CC=CC3)C=CC1Cl"
"IFMIAYDNKIHTBR-XJAHMCCXNA-N","CHEMBL486042",6532,"A","chembl20",492352,9606,"SLC6A4",4061,"C1(=CC=C(Cl)C=C1)CC=2C=C(ON2)[C@@H]3C4N(C(C[C@@H]3C5=CC=C(C=C5)C)CC4)C"
"BIHUQIVPVHHXCO-UHFFFAOYNA-N","CHEMBL189759",25553,"A","chembl20",306182,10116,"SLC6A4",4061,"N1(C=2C=C3C=CNC3=CC2)CCN(CC1)CCCCC=4C=5C(=CC=C(C#N)C5)NC4"
"CPTMTPODYRWAHG-PKRZOPRNNA-N","90665077",6532,"A","pubchem",616784,9606,"SLC6A4",4061,"ClC=1C(=C(N2CCN(CC2)CCCNC(=O)C=3N=C(N(C3C)C=4C(OC)=CC=CC4)C)C=CC1)C"
"OYZBDSAALZWYTR-UHFFFAOYNA-N","CHEMBL143612",25553,"A","chembl20",201638,10116,"SLC6A4",4061,"N1(CCN(CC1)CCOC(C2=CC=CC=C2)C=3C=CC=CC3)CCOC(C4=CC=CC=C4)C5=CC=CC=C5"
"DVPDEYGRKNNDDO-UHFFFAOYNA-N","CHEMBL210656",25553,"A","chembl20",376262,10116,"SLC6A4",4061,"C1=CC=C2OCC(N(CCCC=3C=4C(NC3)=CC=C(C4)F)C)CC2=C1OC"
"LBLVIDUIWXYVNG-AITUJVMLNA-N","CHEMBL1812740",6532,"A","chembl20",760470,9606,"SLC6A4",4061,"C1[C@H]2N([C@@H](C1)C[C@@H]([C@@H]2C(OC3CCC3)=O)C4=CC=C(C=C4)C)C"
"SLCCHPKEJRCPRS-IZZDOVSWNA-N","CHEMBL333912",25553,"A","chembl20",201989,10116,"SLC6A4",4061,"N12C3C(C(=O)OC)C(CC1CC3)/C(/C2)=C/C4=CSC=C4"
"CBIWVBLPTDWHKB-APWZRJJANA-N","CHEMBL497463",6532,"A","chembl20",510092,9606,"SLC6A4",4061,"C1=CC=C2C(=C1)[C@H]([C@@H](CNC)CC2)OC3=CC=CC=C3C"
"TVODIOKMRPQPDM-PLISZXCSNA-N","CHEMBL2112550",25553,"A","chembl20",201996,10116,"SLC6A4",4061,"N1(C(C2=CC=CC=C2C1=O)=O)CCCN3C4[C@@H](C(=O)OC)[C@H](CC3CC4)C=5C=CC(=CC5)I"
"XXURTKGAFDGDML-XBXARRHUNA-N","CHEMBL143823",25553,"A","chembl20",201638,10116,"SLC6A4",4061,"N1(CCN(CCOC(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F)CCC1)C/C=C/C4=CC=CC=C4"
